Progressivo;Nominativo;Data Seduta;Gruppo Politico;Presenza;Num.Votazioni;Percentuale presenza alle votazioni
"26392";"CIPRIANI LORENZO";14/09/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";14/09/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"32714";"CAVIANO PASQUALE";14/09/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";14/09/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";14/09/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";14/09/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";14/09/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";14/09/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";14/09/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"32719";"BERNARDINI MANES";14/09/2012;"LEGA NORD";"P";1;49 
"33981";"COCCONCELLI MIRKA";14/09/2012;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";14/09/2012;"LEGA NORD";"P";0;0  
"33983";"BORGONZONI LUCIA";14/09/2012;"LEGA NORD";"P";0;0  
"33984";"BUGANI MASSIMO";14/09/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";14/09/2012;"MOVIMENTO 5 STELLE";"A";0;0  
"33985";"PIAZZA MARCO";14/09/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";14/09/2012;"BOLOGNA 2016";"A";0;0  
"32708";"TURCI DANIELA";14/09/2012;"PARTITO DEMOCRATICO";"P";0;0  
"16863";"MEROLA VIRGINIO";16/07/2012;"SINDACO";"P";7;22 
"9076";"MAZZANTI CLAUDIO";16/07/2012;"PARTITO DEMOCRATICO";"P";22;69 
"29442";"CRITELLI FRANCESCO";16/07/2012;"PARTITO DEMOCRATICO";"P";23;72 
"32746";"LEMBI SIMONA";16/07/2012;"PARTITO DEMOCRATICO";"P";21;66 
"27189";"BARCELO' LIZANA LEONARDO L.";16/07/2012;"PARTITO DEMOCRATICO";"P";23;72 
"15586";"MARCHESINI ANGELO";16/07/2012;"PARTITO DEMOCRATICO";"P";2;6  
"18313";"LO GIUDICE SERGIO";16/07/2012;"PARTITO DEMOCRATICO";"P";22;69 
"9181";"SANTI RAFFAELLA";16/07/2012;"PARTITO DEMOCRATICO";"P";15;47 
"32704";"LAMA ROSSELLA";16/07/2012;"PARTITO DEMOCRATICO";"P";21;66 
"27410";"FERRI MARIARAFFAELLA";16/07/2012;"PARTITO DEMOCRATICO";"P";23;72 
"27481";"ZACCHIROLI BENEDETTO";16/07/2012;"PARTITO DEMOCRATICO";"P";5;15 
"32794";"MIGNANI MARIANNA";16/07/2012;"PARTITO DEMOCRATICO";"P";23;72 
"22034";"GHETTI MAURIZIO";16/07/2012;"PARTITO DEMOCRATICO";"P";16;50 
"33977";"BENASSI MARZIA";16/07/2012;"PARTITO DEMOCRATICO";"P";23;72 
"33978";"ERRANI FRANCESCO";16/07/2012;"PARTITO DEMOCRATICO";"A";0;0  
"27197";"MELEGA CORRADO";16/07/2012;"PARTITO DEMOCRATICO";"P";23;72 
"9097";"PETRELLA TOMMASO";16/07/2012;"PARTITO DEMOCRATICO";"A";0;0  
"33979";"LA TORRE CATHY";16/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;28 
"33980";"PIERALISI MIRCO";16/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";20;63 
"26392";"CIPRIANI LORENZO";16/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";16;50 
"33987";"SAZZINI LORENZO";16/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";17;53 
"32714";"CAVIANO PASQUALE";16/07/2012;"ITALIA DEI VALORI";"P";21;66 
"21843";"LISEI MARCO";16/07/2012;"POPOLO DELLA LIBERTA'";"P";22;69 
"27208";"TOMASSINI LORENZO";16/07/2012;"POPOLO DELLA LIBERTA'";"P";17;53 
"32712";"FACCI MICHELE";16/07/2012;"POPOLO DELLA LIBERTA'";"P";21;66 
"27997";"CASTALDINI VALENT.";16/07/2012;"POPOLO DELLA LIBERTA'";"P";19;60 
"8904";"CARELLA DANIELE";16/07/2012;"POPOLO DELLA LIBERTA'";"P";23;72 
"20144";"GATTUSO PATRIZIO G.";16/07/2012;"POPOLO DELLA LIBERTA'";"P";17;53 
"32719";"BERNARDINI MANES";16/07/2012;"LEGA NORD";"P";3;9  
"33981";"COCCONCELLI MIRKA";16/07/2012;"LEGA NORD";"P";23;72 
"33982";"SCARANO PAOLA F.";16/07/2012;"LEGA NORD";"P";23;72 
"33983";"BORGONZONI LUCIA";16/07/2012;"LEGA NORD";"P";21;66 
"33984";"BUGANI MASSIMO";16/07/2012;"MOVIMENTO 5 STELLE";"P";23;72 
"32861";"SALSI FEDERICA";16/07/2012;"MOVIMENTO 5 STELLE";"P";22;69 
"33985";"PIAZZA MARCO";16/07/2012;"MOVIMENTO 5 STELLE";"P";23;72 
"33986";"ALDROVANDI STEFANO";16/07/2012;"BOLOGNA 2016";"P";15;47 
"32708";"TURCI DANIELA";16/07/2012;"PARTITO DEMOCRATICO";"P";20;63 
"16863";"MEROLA VIRGINIO";17/09/2012;"SINDACO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";17/09/2012;"PARTITO DEMOCRATICO";"P";5;33 
"29442";"CRITELLI FRANCESCO";17/09/2012;"PARTITO DEMOCRATICO";"P";11;73 
"32746";"LEMBI SIMONA";17/09/2012;"PARTITO DEMOCRATICO";"P";6;40 
"27189";"BARCELO' LIZANA LEONARDO L.";17/09/2012;"PARTITO DEMOCRATICO";"P";12;80 
"15586";"MARCHESINI ANGELO";17/09/2012;"PARTITO DEMOCRATICO";"P";5;33 
"18313";"LO GIUDICE SERGIO";17/09/2012;"PARTITO DEMOCRATICO";"P";11;73 
"9181";"SANTI RAFFAELLA";17/09/2012;"PARTITO DEMOCRATICO";"P";5;33 
"32704";"LAMA ROSSELLA";17/09/2012;"PARTITO DEMOCRATICO";"P";4;26 
"27410";"FERRI MARIARAFFAELLA";17/09/2012;"PARTITO DEMOCRATICO";"P";12;80 
"27481";"ZACCHIROLI BENEDETTO";17/09/2012;"PARTITO DEMOCRATICO";"P";11;73 
"32794";"MIGNANI MARIANNA";17/09/2012;"PARTITO DEMOCRATICO";"P";12;80 
"22034";"GHETTI MAURIZIO";17/09/2012;"PARTITO DEMOCRATICO";"P";12;80 
"33977";"BENASSI MARZIA";17/09/2012;"PARTITO DEMOCRATICO";"P";11;73 
"33978";"ERRANI FRANCESCO";17/09/2012;"PARTITO DEMOCRATICO";"P";10;66 
"27197";"MELEGA CORRADO";17/09/2012;"PARTITO DEMOCRATICO";"P";12;80 
"9097";"PETRELLA TOMMASO";17/09/2012;"PARTITO DEMOCRATICO";"P";12;80 
"33979";"LA TORRE CATHY";17/09/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";4;26 
"33980";"PIERALISI MIRCO";17/09/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";12;80 
"26392";"CIPRIANI LORENZO";17/09/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";8;53 
"33987";"SAZZINI LORENZO";17/09/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";4;26 
"32714";"CAVIANO PASQUALE";17/09/2012;"ITALIA DEI VALORI";"P";9;60 
"21843";"LISEI MARCO";17/09/2012;"POPOLO DELLA LIBERTA'";"P";8;53 
"27208";"TOMASSINI LORENZO";17/09/2012;"POPOLO DELLA LIBERTA'";"P";9;60 
"32712";"FACCI MICHELE";17/09/2012;"POPOLO DELLA LIBERTA'";"P";6;40 
"27997";"CASTALDINI VALENT.";17/09/2012;"POPOLO DELLA LIBERTA'";"P";6;40 
"8904";"CARELLA DANIELE";17/09/2012;"POPOLO DELLA LIBERTA'";"P";12;80 
"20144";"GATTUSO PATRIZIO G.";17/09/2012;"POPOLO DELLA LIBERTA'";"P";12;80 
"32719";"BERNARDINI MANES";17/09/2012;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";17/09/2012;"LEGA NORD";"P";11;73 
"33982";"SCARANO PAOLA F.";17/09/2012;"LEGA NORD";"P";8;53 
"33983";"BORGONZONI LUCIA";17/09/2012;"LEGA NORD";"P";8;53 
"33984";"BUGANI MASSIMO";17/09/2012;"MOVIMENTO 5 STELLE";"P";4;26 
"32861";"SALSI FEDERICA";17/09/2012;"MOVIMENTO 5 STELLE";"P";11;73 
"33985";"PIAZZA MARCO";17/09/2012;"MOVIMENTO 5 STELLE";"P";11;73 
"33986";"ALDROVANDI STEFANO";17/09/2012;"BOLOGNA 2016";"P";8;53 
"32708";"TURCI DANIELA";17/09/2012;"PARTITO DEMOCRATICO";"P";11;73 
"16863";"MEROLA VIRGINIO";20/07/2012;"SINDACO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";20/07/2012;"PARTITO DEMOCRATICO";"P";1;49 
"29442";"CRITELLI FRANCESCO";20/07/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";20/07/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";20/07/2012;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";20/07/2012;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";20/07/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9181";"SANTI RAFFAELLA";20/07/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32704";"LAMA ROSSELLA";20/07/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27410";"FERRI MARIARAFFAELLA";20/07/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";20/07/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";20/07/2012;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";20/07/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";20/07/2012;"PARTITO DEMOCRATICO";"A";0;0  
"33978";"ERRANI FRANCESCO";20/07/2012;"PARTITO DEMOCRATICO";"A";0;0  
"27197";"MELEGA CORRADO";20/07/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9097";"PETRELLA TOMMASO";20/07/2012;"PARTITO DEMOCRATICO";"A";0;0  
"33979";"LA TORRE CATHY";20/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";20/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"26392";"CIPRIANI LORENZO";20/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";20/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"32714";"CAVIANO PASQUALE";20/07/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";20/07/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";20/07/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";20/07/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";20/07/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";20/07/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";20/07/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";20/07/2012;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";20/07/2012;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";20/07/2012;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";20/07/2012;"LEGA NORD";"P";0;0  
"33984";"BUGANI MASSIMO";20/07/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";20/07/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";20/07/2012;"MOVIMENTO 5 STELLE";"A";0;0  
"33986";"ALDROVANDI STEFANO";20/07/2012;"BOLOGNA 2016";"A";0;0  
"32708";"TURCI DANIELA";20/07/2012;"PARTITO DEMOCRATICO";"A";0;0  
"16863";"MEROLA VIRGINIO";21/09/2012;"SINDACO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";21/09/2012;"PARTITO DEMOCRATICO";"P";1;49 
"29442";"CRITELLI FRANCESCO";21/09/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";21/09/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";21/09/2012;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";21/09/2012;"PARTITO DEMOCRATICO";"P";1;49 
"18313";"LO GIUDICE SERGIO";21/09/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9181";"SANTI RAFFAELLA";21/09/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32704";"LAMA ROSSELLA";21/09/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27410";"FERRI MARIARAFFAELLA";21/09/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";21/09/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32794";"MIGNANI MARIANNA";21/09/2012;"PARTITO DEMOCRATICO";"P";0;0  
"22034";"GHETTI MAURIZIO";21/09/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";21/09/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33978";"ERRANI FRANCESCO";21/09/2012;"PARTITO DEMOCRATICO";"P";0;0  
"27197";"MELEGA CORRADO";21/09/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9097";"PETRELLA TOMMASO";21/09/2012;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";21/09/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";21/09/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"26392";"CIPRIANI LORENZO";21/09/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";21/09/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"32714";"CAVIANO PASQUALE";21/09/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";21/09/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27208";"TOMASSINI LORENZO";21/09/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"32712";"FACCI MICHELE";21/09/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";21/09/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";21/09/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";21/09/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";21/09/2012;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";21/09/2012;"LEGA NORD";"A";0;0  
"33982";"SCARANO PAOLA F.";21/09/2012;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";21/09/2012;"LEGA NORD";"A";0;0  
"33984";"BUGANI MASSIMO";21/09/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";21/09/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";21/09/2012;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";21/09/2012;"BOLOGNA 2016";"A";0;0  
"32708";"TURCI DANIELA";21/09/2012;"PARTITO DEMOCRATICO";"P";0;0  
"16863";"MEROLA VIRGINIO";23/07/2012;"SINDACO";"P";8;36 
"9076";"MAZZANTI CLAUDIO";23/07/2012;"PARTITO DEMOCRATICO";"P";16;72 
"29442";"CRITELLI FRANCESCO";23/07/2012;"PARTITO DEMOCRATICO";"P";15;68 
"32746";"LEMBI SIMONA";23/07/2012;"PARTITO DEMOCRATICO";"P";16;72 
"27189";"BARCELO' LIZANA LEONARDO L.";23/07/2012;"PARTITO DEMOCRATICO";"P";17;77 
"15586";"MARCHESINI ANGELO";23/07/2012;"PARTITO DEMOCRATICO";"P";17;77 
"18313";"LO GIUDICE SERGIO";23/07/2012;"PARTITO DEMOCRATICO";"P";17;77 
"9181";"SANTI RAFFAELLA";23/07/2012;"PARTITO DEMOCRATICO";"P";15;68 
"32704";"LAMA ROSSELLA";23/07/2012;"PARTITO DEMOCRATICO";"P";17;77 
"27410";"FERRI MARIARAFFAELLA";23/07/2012;"PARTITO DEMOCRATICO";"P";17;77 
"27481";"ZACCHIROLI BENEDETTO";23/07/2012;"PARTITO DEMOCRATICO";"P";12;54 
"32794";"MIGNANI MARIANNA";23/07/2012;"PARTITO DEMOCRATICO";"P";17;77 
"22034";"GHETTI MAURIZIO";23/07/2012;"PARTITO DEMOCRATICO";"P";16;72 
"33977";"BENASSI MARZIA";23/07/2012;"PARTITO DEMOCRATICO";"P";16;72 
"33978";"ERRANI FRANCESCO";23/07/2012;"PARTITO DEMOCRATICO";"P";17;77 
"27197";"MELEGA CORRADO";23/07/2012;"PARTITO DEMOCRATICO";"P";17;77 
"9097";"PETRELLA TOMMASO";23/07/2012;"PARTITO DEMOCRATICO";"P";17;77 
"33979";"LA TORRE CATHY";23/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";17;77 
"33980";"PIERALISI MIRCO";23/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";17;77 
"26392";"CIPRIANI LORENZO";23/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";17;77 
"33987";"SAZZINI LORENZO";23/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";17;77 
"32714";"CAVIANO PASQUALE";23/07/2012;"ITALIA DEI VALORI";"P";9;41 
"21843";"LISEI MARCO";23/07/2012;"POPOLO DELLA LIBERTA'";"P";17;77 
"27208";"TOMASSINI LORENZO";23/07/2012;"POPOLO DELLA LIBERTA'";"P";17;77 
"32712";"FACCI MICHELE";23/07/2012;"POPOLO DELLA LIBERTA'";"P";17;77 
"27997";"CASTALDINI VALENT.";23/07/2012;"POPOLO DELLA LIBERTA'";"P";14;63 
"8904";"CARELLA DANIELE";23/07/2012;"POPOLO DELLA LIBERTA'";"P";17;77 
"20144";"GATTUSO PATRIZIO G.";23/07/2012;"POPOLO DELLA LIBERTA'";"P";17;77 
"32719";"BERNARDINI MANES";23/07/2012;"LEGA NORD";"P";11;50 
"33981";"COCCONCELLI MIRKA";23/07/2012;"LEGA NORD";"P";16;72 
"33982";"SCARANO PAOLA F.";23/07/2012;"LEGA NORD";"P";17;77 
"33983";"BORGONZONI LUCIA";23/07/2012;"LEGA NORD";"P";17;77 
"33984";"BUGANI MASSIMO";23/07/2012;"MOVIMENTO 5 STELLE";"P";17;77 
"32861";"SALSI FEDERICA";23/07/2012;"MOVIMENTO 5 STELLE";"P";16;72 
"33985";"PIAZZA MARCO";23/07/2012;"MOVIMENTO 5 STELLE";"P";16;72 
"33986";"ALDROVANDI STEFANO";23/07/2012;"BOLOGNA 2016";"P";13;59 
"32708";"TURCI DANIELA";23/07/2012;"PARTITO DEMOCRATICO";"A";0;0  
"16863";"MEROLA VIRGINIO";24/09/2012;"SINDACO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";24/09/2012;"PARTITO DEMOCRATICO";"P";8;49 
"29442";"CRITELLI FRANCESCO";24/09/2012;"PARTITO DEMOCRATICO";"P";10;61 
"32746";"LEMBI SIMONA";24/09/2012;"PARTITO DEMOCRATICO";"P";10;61 
"27189";"BARCELO' LIZANA LEONARDO L.";24/09/2012;"PARTITO DEMOCRATICO";"P";12;73 
"15586";"MARCHESINI ANGELO";24/09/2012;"PARTITO DEMOCRATICO";"P";9;55 
"18313";"LO GIUDICE SERGIO";24/09/2012;"PARTITO DEMOCRATICO";"P";13;79 
"9181";"SANTI RAFFAELLA";24/09/2012;"PARTITO DEMOCRATICO";"P";12;73 
"32704";"LAMA ROSSELLA";24/09/2012;"PARTITO DEMOCRATICO";"P";4;24 
"27410";"FERRI MARIARAFFAELLA";24/09/2012;"PARTITO DEMOCRATICO";"P";12;73 
"27481";"ZACCHIROLI BENEDETTO";24/09/2012;"PARTITO DEMOCRATICO";"P";11;67 
"32794";"MIGNANI MARIANNA";24/09/2012;"PARTITO DEMOCRATICO";"P";13;79 
"22034";"GHETTI MAURIZIO";24/09/2012;"PARTITO DEMOCRATICO";"P";12;73 
"33977";"BENASSI MARZIA";24/09/2012;"PARTITO DEMOCRATICO";"P";13;79 
"33978";"ERRANI FRANCESCO";24/09/2012;"PARTITO DEMOCRATICO";"P";11;67 
"27197";"MELEGA CORRADO";24/09/2012;"PARTITO DEMOCRATICO";"P";13;79 
"9097";"PETRELLA TOMMASO";24/09/2012;"PARTITO DEMOCRATICO";"P";13;79 
"33979";"LA TORRE CATHY";24/09/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";7;43 
"33980";"PIERALISI MIRCO";24/09/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";11;67 
"26392";"CIPRIANI LORENZO";24/09/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";10;61 
"33987";"SAZZINI LORENZO";24/09/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";12;73 
"32714";"CAVIANO PASQUALE";24/09/2012;"ITALIA DEI VALORI";"P";13;79 
"21843";"LISEI MARCO";24/09/2012;"POPOLO DELLA LIBERTA'";"P";12;73 
"27208";"TOMASSINI LORENZO";24/09/2012;"POPOLO DELLA LIBERTA'";"P";10;61 
"32712";"FACCI MICHELE";24/09/2012;"POPOLO DELLA LIBERTA'";"P";13;79 
"27997";"CASTALDINI VALENT.";24/09/2012;"POPOLO DELLA LIBERTA'";"P";8;49 
"8904";"CARELLA DANIELE";24/09/2012;"POPOLO DELLA LIBERTA'";"P";12;73 
"20144";"GATTUSO PATRIZIO G.";24/09/2012;"POPOLO DELLA LIBERTA'";"P";10;61 
"32719";"BERNARDINI MANES";24/09/2012;"LEGA NORD";"P";12;73 
"33981";"COCCONCELLI MIRKA";24/09/2012;"LEGA NORD";"P";12;73 
"33982";"SCARANO PAOLA F.";24/09/2012;"LEGA NORD";"P";12;73 
"33983";"BORGONZONI LUCIA";24/09/2012;"LEGA NORD";"P";8;49 
"33984";"BUGANI MASSIMO";24/09/2012;"MOVIMENTO 5 STELLE";"P";11;67 
"32861";"SALSI FEDERICA";24/09/2012;"MOVIMENTO 5 STELLE";"P";12;73 
"33985";"PIAZZA MARCO";24/09/2012;"MOVIMENTO 5 STELLE";"P";11;67 
"33986";"ALDROVANDI STEFANO";24/09/2012;"BOLOGNA 2016";"P";11;67 
"32708";"TURCI DANIELA";24/09/2012;"PARTITO DEMOCRATICO";"P";6;36 
"16863";"MEROLA VIRGINIO";27/07/2012;"SINDACO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";27/07/2012;"PARTITO DEMOCRATICO";"P";1;49 
"29442";"CRITELLI FRANCESCO";27/07/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";27/07/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";27/07/2012;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";27/07/2012;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";27/07/2012;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";27/07/2012;"PARTITO DEMOCRATICO";"P";0;0  
"32704";"LAMA ROSSELLA";27/07/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27410";"FERRI MARIARAFFAELLA";27/07/2012;"PARTITO DEMOCRATICO";"A";0;0  
"27481";"ZACCHIROLI BENEDETTO";27/07/2012;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";27/07/2012;"PARTITO DEMOCRATICO";"P";0;0  
"22034";"GHETTI MAURIZIO";27/07/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33977";"BENASSI MARZIA";27/07/2012;"PARTITO DEMOCRATICO";"P";0;0  
"33978";"ERRANI FRANCESCO";27/07/2012;"PARTITO DEMOCRATICO";"P";1;49 
"27197";"MELEGA CORRADO";27/07/2012;"PARTITO DEMOCRATICO";"P";0;0  
"9097";"PETRELLA TOMMASO";27/07/2012;"PARTITO DEMOCRATICO";"A";0;0  
"33979";"LA TORRE CATHY";27/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33980";"PIERALISI MIRCO";27/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";27/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33987";"SAZZINI LORENZO";27/07/2012;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"32714";"CAVIANO PASQUALE";27/07/2012;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";27/07/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"27208";"TOMASSINI LORENZO";27/07/2012;"POPOLO DELLA LIBERTA'";"P";0;0  
"32712";"FACCI MICHELE";27/07/2012;"POPOLO DELLA LIBERTA'";"A";0;0  
"27997";"CASTALDINI VALENT.";27/07/2012;"POPOLO DELLA LIBERTA'";"A";0;0  
"8904";"CARELLA DANIELE";27/07/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";27/07/2012;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";27/07/2012;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";27/07/2012;"LEGA NORD";"P";0;0  
"33982";"SCARANO PAOLA F.";27/07/2012;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";27/07/2012;"LEGA NORD";"P";0;0  
"33984";"BUGANI MASSIMO";27/07/2012;"MOVIMENTO 5 STELLE";"A";0;0  
"32861";"SALSI FEDERICA";27/07/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";27/07/2012;"MOVIMENTO 5 STELLE";"P";0;0  
"33986";"ALDROVANDI STEFANO";27/07/2012;"BOLOGNA 2016";"A";0;0  
"32708";"TURCI DANIELA";27/07/2012;"PARTITO DEMOCRATICO";"P";0;0  
"16863";"MEROLA VIRGINIO";30/07/2012;"SINDACO";"A";0;0  
"9076";"MAZZANTI CLAUDIO";30/07/2012;"PARTITO DEMOCRATICO";"P";19;71 
"29442";"CRITELLI FRANCESCO";30/07/2012;"PARTITO DEMOCRATICO";"P";13;48 
"32746";"LEMBI SIMONA";30/07/2012;"PARTITO DEMOCRATICO";"P";17;63 
"27189";"BARCELO' LIZANA LEONARDO L.";30/07/2012;"PARTITO DEMOCRATICO";"P";20;75 
"15586";"MARCHESINI ANGELO";30/07/2012;"PARTITO DEMOCRATICO";"A";0;0  
"18313";"LO GIUDICE SERGIO";30/07/2012;"PARTITO DEMOCRATICO";"P";20;75 
