Progressivo;Nominativo;Data Seduta;Gruppo Politico;Presenza;Num.Votazioni;Percentuale presenza alle votazioni
"9097";"PETRELLA TOMMASO";07/10/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";07/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";07/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"26392";"CIPRIANI LORENZO";07/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";07/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"32714";"CAVIANO PASQUALE";07/10/2011;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";07/10/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";07/10/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";07/10/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";07/10/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"8904";"CARELLA DANIELE";07/10/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";07/10/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";07/10/2011;"LEGA NORD";"P";0;0  
"33981";"COCCONCELLI MIRKA";07/10/2011;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";07/10/2011;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";07/10/2011;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";07/10/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";07/10/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";07/10/2011;"MOVIMENTO 5 STELLE";"A";0;0  
"33986";"ALDROVANDI STEFANO";07/10/2011;"BOLOGNA 2016";"P";1;49 
"16863";"MEROLA VIRGINIO";07/11/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";07/11/2011;"PARTITO DEMOCRATICO";"P";6;79 
"9076";"MAZZANTI CLAUDIO";07/11/2011;"PARTITO DEMOCRATICO";"P";3;39 
"29442";"CRITELLI FRANCESCO";07/11/2011;"PARTITO DEMOCRATICO";"P";6;79 
"32746";"LEMBI SIMONA";07/11/2011;"PARTITO DEMOCRATICO";"P";6;79 
"27189";"BARCELO' LIZANA LEONARDO L.";07/11/2011;"PARTITO DEMOCRATICO";"P";5;66 
"15586";"MARCHESINI ANGELO";07/11/2011;"PARTITO DEMOCRATICO";"P";5;66 
"18313";"LO GIUDICE SERGIO";07/11/2011;"PARTITO DEMOCRATICO";"P";6;79 
"9181";"SANTI RAFFAELLA";07/11/2011;"PARTITO DEMOCRATICO";"P";4;53 
"32704";"LAMA ROSSELLA";07/11/2011;"PARTITO DEMOCRATICO";"P";5;66 
"27410";"FERRI MARIARAFFAELLA";07/11/2011;"PARTITO DEMOCRATICO";"P";6;79 
"27481";"ZACCHIROLI BENEDETTO";07/11/2011;"PARTITO DEMOCRATICO";"P";5;66 
"32794";"MIGNANI MARIANNA";07/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"22034";"GHETTI MAURIZIO";07/11/2011;"PARTITO DEMOCRATICO";"P";6;79 
"33977";"BENASSI MARZIA";07/11/2011;"PARTITO DEMOCRATICO";"P";6;79 
"33978";"ERRANI FRANCESCO";07/11/2011;"PARTITO DEMOCRATICO";"P";6;79 
"27197";"MELEGA CORRADO";07/11/2011;"PARTITO DEMOCRATICO";"P";6;79 
"9097";"PETRELLA TOMMASO";07/11/2011;"PARTITO DEMOCRATICO";"P";6;79 
"33979";"LA TORRE CATHY";07/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";3;39 
"33980";"PIERALISI MIRCO";07/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";6;79 
"26392";"CIPRIANI LORENZO";07/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";6;79 
"33987";"SAZZINI LORENZO";07/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"32714";"CAVIANO PASQUALE";07/11/2011;"ITALIA DEI VALORI";"P";4;53 
"21843";"LISEI MARCO";07/11/2011;"POPOLO DELLA LIBERTA'";"P";4;53 
"27208";"TOMASSINI LORENZO";07/11/2011;"POPOLO DELLA LIBERTA'";"P";5;66 
"32712";"FACCI MICHELE";07/11/2011;"POPOLO DELLA LIBERTA'";"P";6;79 
"27997";"CASTALDINI VALENT.";07/11/2011;"POPOLO DELLA LIBERTA'";"P";6;79 
"8904";"CARELLA DANIELE";07/11/2011;"POPOLO DELLA LIBERTA'";"P";6;79 
"20144";"GATTUSO PATRIZIO G.";07/11/2011;"POPOLO DELLA LIBERTA'";"P";6;79 
"32719";"BERNARDINI MANES";07/11/2011;"LEGA NORD";"P";6;79 
"33981";"COCCONCELLI MIRKA";07/11/2011;"LEGA NORD";"P";6;79 
"33982";"SCARANO PAOLA F.";07/11/2011;"LEGA NORD";"P";6;79 
"33983";"BORGONZONI LUCIA";07/11/2011;"LEGA NORD";"P";5;66 
"33984";"BUGANI MASSIMO";07/11/2011;"MOVIMENTO 5 STELLE";"P";5;66 
"32861";"SALSI FEDERICA";07/11/2011;"MOVIMENTO 5 STELLE";"P";6;79 
"33985";"PIAZZA MARCO";07/11/2011;"MOVIMENTO 5 STELLE";"P";6;79 
"33986";"ALDROVANDI STEFANO";07/11/2011;"BOLOGNA 2016";"P";5;66 
"16863";"MEROLA VIRGINIO";08/07/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";08/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";08/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"29442";"CRITELLI FRANCESCO";08/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";08/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";08/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"15586";"MARCHESINI ANGELO";08/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";08/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"9181";"SANTI RAFFAELLA";08/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32704";"LAMA ROSSELLA";08/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27410";"FERRI MARIARAFFAELLA";08/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27481";"ZACCHIROLI BENEDETTO";08/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"32794";"MIGNANI MARIANNA";08/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";08/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";08/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33978";"ERRANI FRANCESCO";08/07/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27197";"MELEGA CORRADO";08/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";08/07/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";08/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33980";"PIERALISI MIRCO";08/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"26392";"CIPRIANI LORENZO";08/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";08/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"32714";"CAVIANO PASQUALE";08/07/2011;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";08/07/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"27208";"TOMASSINI LORENZO";08/07/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";08/07/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";08/07/2011;"POPOLO DELLA LIBERTA'";"A";0;0  
"8904";"CARELLA DANIELE";08/07/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";08/07/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";08/07/2011;"LEGA NORD";"P";1;49 
"33981";"COCCONCELLI MIRKA";08/07/2011;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";08/07/2011;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";08/07/2011;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";08/07/2011;"MOVIMENTO 5 STELLE";"P";1;49 
"32861";"SALSI FEDERICA";08/07/2011;"MOVIMENTO 5 STELLE";"P";1;49 
"33985";"PIAZZA MARCO";08/07/2011;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";08/07/2011;"BOLOGNA 2016";"A";0;0  
"16863";"MEROLA VIRGINIO";08/09/2011;"SINDACO";"P";3;22 
"9116";"CEVENINI MAURIZIO";08/09/2011;"PARTITO DEMOCRATICO";"P";11;80 
"9076";"MAZZANTI CLAUDIO";08/09/2011;"PARTITO DEMOCRATICO";"P";9;66 
"29442";"CRITELLI FRANCESCO";08/09/2011;"PARTITO DEMOCRATICO";"P";9;66 
"32746";"LEMBI SIMONA";08/09/2011;"PARTITO DEMOCRATICO";"P";11;80 
"27189";"BARCELO' LIZANA LEONARDO L.";08/09/2011;"PARTITO DEMOCRATICO";"A";0;0  
"15586";"MARCHESINI ANGELO";08/09/2011;"PARTITO DEMOCRATICO";"P";10;73 
"18313";"LO GIUDICE SERGIO";08/09/2011;"PARTITO DEMOCRATICO";"P";10;73 
"9181";"SANTI RAFFAELLA";08/09/2011;"PARTITO DEMOCRATICO";"P";9;66 
"32704";"LAMA ROSSELLA";08/09/2011;"PARTITO DEMOCRATICO";"P";10;73 
"27410";"FERRI MARIARAFFAELLA";08/09/2011;"PARTITO DEMOCRATICO";"P";10;73 
"27481";"ZACCHIROLI BENEDETTO";08/09/2011;"PARTITO DEMOCRATICO";"A";0;0  
"32794";"MIGNANI MARIANNA";08/09/2011;"PARTITO DEMOCRATICO";"P";10;73 
"22034";"GHETTI MAURIZIO";08/09/2011;"PARTITO DEMOCRATICO";"P";11;80 
"33977";"BENASSI MARZIA";08/09/2011;"PARTITO DEMOCRATICO";"P";10;73 
"33978";"ERRANI FRANCESCO";08/09/2011;"PARTITO DEMOCRATICO";"P";10;73 
"27197";"MELEGA CORRADO";08/09/2011;"PARTITO DEMOCRATICO";"P";10;73 
"9097";"PETRELLA TOMMASO";08/09/2011;"PARTITO DEMOCRATICO";"P";9;66 
"33979";"LA TORRE CATHY";08/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";6;44 
"33980";"PIERALISI MIRCO";08/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";5;36 
"26392";"CIPRIANI LORENZO";08/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";5;36 
"33987";"SAZZINI LORENZO";08/09/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";8;58 
"32714";"CAVIANO PASQUALE";08/09/2011;"ITALIA DEI VALORI";"P";7;51 
"21843";"LISEI MARCO";08/09/2011;"POPOLO DELLA LIBERTA'";"P";9;66 
"27208";"TOMASSINI LORENZO";08/09/2011;"POPOLO DELLA LIBERTA'";"P";11;80 
"32712";"FACCI MICHELE";08/09/2011;"POPOLO DELLA LIBERTA'";"P";7;51 
"27997";"CASTALDINI VALENT.";08/09/2011;"POPOLO DELLA LIBERTA'";"P";9;66 
"8904";"CARELLA DANIELE";08/09/2011;"POPOLO DELLA LIBERTA'";"P";11;80 
"20144";"GATTUSO PATRIZIO G.";08/09/2011;"POPOLO DELLA LIBERTA'";"P";7;51 
"32719";"BERNARDINI MANES";08/09/2011;"LEGA NORD";"P";6;44 
"33981";"COCCONCELLI MIRKA";08/09/2011;"LEGA NORD";"P";11;80 
"33982";"SCARANO PAOLA F.";08/09/2011;"LEGA NORD";"P";11;80 
"33983";"BORGONZONI LUCIA";08/09/2011;"LEGA NORD";"P";4;29 
"33984";"BUGANI MASSIMO";08/09/2011;"MOVIMENTO 5 STELLE";"P";10;73 
"32861";"SALSI FEDERICA";08/09/2011;"MOVIMENTO 5 STELLE";"P";11;80 
"33985";"PIAZZA MARCO";08/09/2011;"MOVIMENTO 5 STELLE";"P";11;80 
"33986";"ALDROVANDI STEFANO";08/09/2011;"BOLOGNA 2016";"A";0;0  
"16863";"MEROLA VIRGINIO";09/12/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";09/12/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";09/12/2011;"PARTITO DEMOCRATICO";"P";1;49 
"29442";"CRITELLI FRANCESCO";09/12/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";09/12/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";09/12/2011;"PARTITO DEMOCRATICO";"P";1;49 
"15586";"MARCHESINI ANGELO";09/12/2011;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";09/12/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";09/12/2011;"PARTITO DEMOCRATICO";"A";0;0  
"32704";"LAMA ROSSELLA";09/12/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27410";"FERRI MARIARAFFAELLA";09/12/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";09/12/2011;"PARTITO DEMOCRATICO";"P";0;0  
"32794";"MIGNANI MARIANNA";09/12/2011;"PARTITO DEMOCRATICO";"A";0;0  
"22034";"GHETTI MAURIZIO";09/12/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";09/12/2011;"PARTITO DEMOCRATICO";"A";0;0  
"33978";"ERRANI FRANCESCO";09/12/2011;"PARTITO DEMOCRATICO";"A";0;0  
"27197";"MELEGA CORRADO";09/12/2011;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";09/12/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";09/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33980";"PIERALISI MIRCO";09/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"26392";"CIPRIANI LORENZO";09/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";0;0  
"33987";"SAZZINI LORENZO";09/12/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"32714";"CAVIANO PASQUALE";09/12/2011;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";09/12/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";09/12/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";09/12/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";09/12/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"8904";"CARELLA DANIELE";09/12/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";09/12/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";09/12/2011;"LEGA NORD";"A";0;0  
"33981";"COCCONCELLI MIRKA";09/12/2011;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";09/12/2011;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";09/12/2011;"LEGA NORD";"P";0;0  
"33984";"BUGANI MASSIMO";09/12/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";09/12/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";09/12/2011;"MOVIMENTO 5 STELLE";"P";1;49 
"33986";"ALDROVANDI STEFANO";09/12/2011;"BOLOGNA 2016";"A";0;0  
"16863";"MEROLA VIRGINIO";10/10/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";10/10/2011;"PARTITO DEMOCRATICO";"P";4;76 
"9076";"MAZZANTI CLAUDIO";10/10/2011;"PARTITO DEMOCRATICO";"P";3;57 
"29442";"CRITELLI FRANCESCO";10/10/2011;"PARTITO DEMOCRATICO";"P";4;76 
"32746";"LEMBI SIMONA";10/10/2011;"PARTITO DEMOCRATICO";"P";3;57 
"27189";"BARCELO' LIZANA LEONARDO L.";10/10/2011;"PARTITO DEMOCRATICO";"P";3;57 
"15586";"MARCHESINI ANGELO";10/10/2011;"PARTITO DEMOCRATICO";"P";1;19 
"18313";"LO GIUDICE SERGIO";10/10/2011;"PARTITO DEMOCRATICO";"P";3;57 
"9181";"SANTI RAFFAELLA";10/10/2011;"PARTITO DEMOCRATICO";"P";3;57 
"32704";"LAMA ROSSELLA";10/10/2011;"PARTITO DEMOCRATICO";"P";1;19 
"27410";"FERRI MARIARAFFAELLA";10/10/2011;"PARTITO DEMOCRATICO";"P";3;57 
"27481";"ZACCHIROLI BENEDETTO";10/10/2011;"PARTITO DEMOCRATICO";"P";3;57 
"32794";"MIGNANI MARIANNA";10/10/2011;"PARTITO DEMOCRATICO";"P";4;76 
"22034";"GHETTI MAURIZIO";10/10/2011;"PARTITO DEMOCRATICO";"P";4;76 
"33977";"BENASSI MARZIA";10/10/2011;"PARTITO DEMOCRATICO";"P";4;76 
"33978";"ERRANI FRANCESCO";10/10/2011;"PARTITO DEMOCRATICO";"P";2;38 
"27197";"MELEGA CORRADO";10/10/2011;"PARTITO DEMOCRATICO";"P";3;57 
"9097";"PETRELLA TOMMASO";10/10/2011;"PARTITO DEMOCRATICO";"P";4;76 
"33979";"LA TORRE CATHY";10/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;19 
"33980";"PIERALISI MIRCO";10/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";4;76 
"26392";"CIPRIANI LORENZO";10/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";3;57 
"33987";"SAZZINI LORENZO";10/10/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"32714";"CAVIANO PASQUALE";10/10/2011;"ITALIA DEI VALORI";"P";4;76 
"21843";"LISEI MARCO";10/10/2011;"POPOLO DELLA LIBERTA'";"P";3;57 
"27208";"TOMASSINI LORENZO";10/10/2011;"POPOLO DELLA LIBERTA'";"P";1;19 
"32712";"FACCI MICHELE";10/10/2011;"POPOLO DELLA LIBERTA'";"A";0;0  
"27997";"CASTALDINI VALENT.";10/10/2011;"POPOLO DELLA LIBERTA'";"P";4;76 
"8904";"CARELLA DANIELE";10/10/2011;"POPOLO DELLA LIBERTA'";"P";4;76 
"20144";"GATTUSO PATRIZIO G.";10/10/2011;"POPOLO DELLA LIBERTA'";"P";4;76 
"32719";"BERNARDINI MANES";10/10/2011;"LEGA NORD";"P";4;76 
"33981";"COCCONCELLI MIRKA";10/10/2011;"LEGA NORD";"P";4;76 
"33982";"SCARANO PAOLA F.";10/10/2011;"LEGA NORD";"P";3;57 
"33983";"BORGONZONI LUCIA";10/10/2011;"LEGA NORD";"P";4;76 
"33984";"BUGANI MASSIMO";10/10/2011;"MOVIMENTO 5 STELLE";"P";3;57 
"32861";"SALSI FEDERICA";10/10/2011;"MOVIMENTO 5 STELLE";"P";2;38 
"33985";"PIAZZA MARCO";10/10/2011;"MOVIMENTO 5 STELLE";"A";0;0  
"33986";"ALDROVANDI STEFANO";10/10/2011;"BOLOGNA 2016";"P";4;76 
"16863";"MEROLA VIRGINIO";11/07/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";11/07/2011;"PARTITO DEMOCRATICO";"P";9;81 
"9076";"MAZZANTI CLAUDIO";11/07/2011;"PARTITO DEMOCRATICO";"P";7;63 
"29442";"CRITELLI FRANCESCO";11/07/2011;"PARTITO DEMOCRATICO";"P";9;81 
"32746";"LEMBI SIMONA";11/07/2011;"PARTITO DEMOCRATICO";"P";7;63 
"27189";"BARCELO' LIZANA LEONARDO L.";11/07/2011;"PARTITO DEMOCRATICO";"P";5;45 
"15586";"MARCHESINI ANGELO";11/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"18313";"LO GIUDICE SERGIO";11/07/2011;"PARTITO DEMOCRATICO";"P";9;81 
"9181";"SANTI RAFFAELLA";11/07/2011;"PARTITO DEMOCRATICO";"P";9;81 
"32704";"LAMA ROSSELLA";11/07/2011;"PARTITO DEMOCRATICO";"P";9;81 
"27410";"FERRI MARIARAFFAELLA";11/07/2011;"PARTITO DEMOCRATICO";"P";9;81 
"27481";"ZACCHIROLI BENEDETTO";11/07/2011;"PARTITO DEMOCRATICO";"P";9;81 
"32794";"MIGNANI MARIANNA";11/07/2011;"PARTITO DEMOCRATICO";"P";9;81 
"22034";"GHETTI MAURIZIO";11/07/2011;"PARTITO DEMOCRATICO";"P";9;81 
"33977";"BENASSI MARZIA";11/07/2011;"PARTITO DEMOCRATICO";"P";9;81 
"33978";"ERRANI FRANCESCO";11/07/2011;"PARTITO DEMOCRATICO";"P";8;72 
"27197";"MELEGA CORRADO";11/07/2011;"PARTITO DEMOCRATICO";"P";9;81 
"9097";"PETRELLA TOMMASO";11/07/2011;"PARTITO DEMOCRATICO";"A";0;0  
"33979";"LA TORRE CATHY";11/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;81 
"33980";"PIERALISI MIRCO";11/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";3;27 
"26392";"CIPRIANI LORENZO";11/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";9;81 
"33987";"SAZZINI LORENZO";11/07/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";8;72 
"32714";"CAVIANO PASQUALE";11/07/2011;"ITALIA DEI VALORI";"P";9;81 
"21843";"LISEI MARCO";11/07/2011;"POPOLO DELLA LIBERTA'";"P";9;81 
"27208";"TOMASSINI LORENZO";11/07/2011;"POPOLO DELLA LIBERTA'";"P";9;81 
"32712";"FACCI MICHELE";11/07/2011;"POPOLO DELLA LIBERTA'";"P";9;81 
"27997";"CASTALDINI VALENT.";11/07/2011;"POPOLO DELLA LIBERTA'";"P";6;54 
"8904";"CARELLA DANIELE";11/07/2011;"POPOLO DELLA LIBERTA'";"P";9;81 
"20144";"GATTUSO PATRIZIO G.";11/07/2011;"POPOLO DELLA LIBERTA'";"P";9;81 
"32719";"BERNARDINI MANES";11/07/2011;"LEGA NORD";"P";9;81 
"33981";"COCCONCELLI MIRKA";11/07/2011;"LEGA NORD";"P";9;81 
"33982";"SCARANO PAOLA F.";11/07/2011;"LEGA NORD";"P";9;81 
"33983";"BORGONZONI LUCIA";11/07/2011;"LEGA NORD";"P";5;45 
"33984";"BUGANI MASSIMO";11/07/2011;"MOVIMENTO 5 STELLE";"P";9;81 
"32861";"SALSI FEDERICA";11/07/2011;"MOVIMENTO 5 STELLE";"P";9;81 
"33985";"PIAZZA MARCO";11/07/2011;"MOVIMENTO 5 STELLE";"P";9;81 
"33986";"ALDROVANDI STEFANO";11/07/2011;"BOLOGNA 2016";"P";9;81 
"16863";"MEROLA VIRGINIO";11/11/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";11/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";11/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"29442";"CRITELLI FRANCESCO";11/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32746";"LEMBI SIMONA";11/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"27189";"BARCELO' LIZANA LEONARDO L.";11/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"15586";"MARCHESINI ANGELO";11/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"18313";"LO GIUDICE SERGIO";11/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9181";"SANTI RAFFAELLA";11/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"32704";"LAMA ROSSELLA";11/11/2011;"PARTITO DEMOCRATICO";"A";0;0  
"27410";"FERRI MARIARAFFAELLA";11/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"27481";"ZACCHIROLI BENEDETTO";11/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"32794";"MIGNANI MARIANNA";11/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"22034";"GHETTI MAURIZIO";11/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33977";"BENASSI MARZIA";11/11/2011;"PARTITO DEMOCRATICO";"P";0;0  
"33978";"ERRANI FRANCESCO";11/11/2011;"PARTITO DEMOCRATICO";"A";0;0  
"27197";"MELEGA CORRADO";11/11/2011;"PARTITO DEMOCRATICO";"A";0;0  
"9097";"PETRELLA TOMMASO";11/11/2011;"PARTITO DEMOCRATICO";"P";1;49 
"33979";"LA TORRE CATHY";11/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"A";0;0  
"33980";"PIERALISI MIRCO";11/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"26392";"CIPRIANI LORENZO";11/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"33987";"SAZZINI LORENZO";11/11/2011;"CON AMELIA PER BOLOGNA CON VENDOLA";"P";1;49 
"32714";"CAVIANO PASQUALE";11/11/2011;"ITALIA DEI VALORI";"P";1;49 
"21843";"LISEI MARCO";11/11/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"27208";"TOMASSINI LORENZO";11/11/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32712";"FACCI MICHELE";11/11/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"27997";"CASTALDINI VALENT.";11/11/2011;"POPOLO DELLA LIBERTA'";"P";0;0  
"8904";"CARELLA DANIELE";11/11/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"20144";"GATTUSO PATRIZIO G.";11/11/2011;"POPOLO DELLA LIBERTA'";"P";1;49 
"32719";"BERNARDINI MANES";11/11/2011;"LEGA NORD";"P";1;49 
"33981";"COCCONCELLI MIRKA";11/11/2011;"LEGA NORD";"P";1;49 
"33982";"SCARANO PAOLA F.";11/11/2011;"LEGA NORD";"P";1;49 
"33983";"BORGONZONI LUCIA";11/11/2011;"LEGA NORD";"P";1;49 
"33984";"BUGANI MASSIMO";11/11/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"32861";"SALSI FEDERICA";11/11/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"33985";"PIAZZA MARCO";11/11/2011;"MOVIMENTO 5 STELLE";"P";0;0  
"33986";"ALDROVANDI STEFANO";11/11/2011;"BOLOGNA 2016";"A";0;0  
"16863";"MEROLA VIRGINIO";14/10/2011;"SINDACO";"A";0;0  
"9116";"CEVENINI MAURIZIO";14/10/2011;"PARTITO DEMOCRATICO";"P";1;49 
"9076";"MAZZANTI CLAUDIO";14/10/2011;"PARTITO DEMOCRATICO";"P";0;0  
"29442";"CRITELLI FRANCESCO";14/10/2011;"PARTITO DEMOCRATICO";"P";0;0  
